track_id,image_path,lp,train
./crop_m3/I00112.png,./crop_m3/I00112.png,8T84065,0
./crop_m3/I00112.png,./crop_h3/I00112.png,8T84065,0
./crop_m3/I00113.png,./crop_m3/I00113.png,4AC5710,0
./crop_m3/I00113.png,./crop_h3/I00113.png,4AC5710,0
./crop_m3/I00114.png,./crop_m3/I00114.png,1BC1046,0
./crop_m3/I00114.png,./crop_h3/I00114.png,1BC1046,0
./crop_m3/I00115.png,./crop_m3/I00115.png,8B62184,0
./crop_m3/I00115.png,./crop_h3/I00115.png,8B62184,0
./crop_m3/I00116.png,./crop_m3/I00116.png,3B60854,0
./crop_m3/I00116.png,./crop_h3/I00116.png,3B60854,0
./crop_m3/I00117.png,./crop_m3/I00117.png,4B64261,0
./crop_m3/I00117.png,./crop_h3/I00117.png,4B64261,0
./crop_m3/I00118.png,./crop_m3/I00118.png,4B86157,0
./crop_m3/I00118.png,./crop_h3/I00118.png,4B86157,0
./crop_m3/I00119.png,./crop_m3/I00119.png,4B82295,0
./crop_m3/I00119.png,./crop_h3/I00119.png,4B82295,0
./crop_m3/I00120.png,./crop_m3/I00120.png,4B22781,0
./crop_m3/I00120.png,./crop_h3/I00120.png,4B22781,0
./crop_m3/I00121.png,./crop_m3/I00121.png,7B72729,0
./crop_m3/I00121.png,./crop_h3/I00121.png,7B72729,0
./crop_m3/I00122.png,./crop_m3/I00122.png,BMZ3933,0
./crop_m3/I00122.png,./crop_h3/I00122.png,BMZ3933,0
./crop_m3/I00123.png,./crop_m3/I00123.png,BZB1922,0
./crop_m3/I00123.png,./crop_h3/I00123.png,BZB1922,0
./crop_m3/I00124.png,./crop_m3/I00124.png,2M25948,0
./crop_m3/I00124.png,./crop_h3/I00124.png,2M25948,0
./crop_m3/I00125.png,./crop_m3/I00125.png,7B30788,0
./crop_m3/I00125.png,./crop_h3/I00125.png,7B30788,0
./crop_m3/I00126.png,./crop_m3/I00126.png,7B90990,0
./crop_m3/I00126.png,./crop_h3/I00126.png,7B90990,0
./crop_m3/I00127.png,./crop_m3/I00127.png,6B70990,0
./crop_m3/I00127.png,./crop_h3/I00127.png,6B70990,0
./crop_m3/I00128.png,./crop_m3/I00128.png,7B75285,0
./crop_m3/I00128.png,./crop_h3/I00128.png,7B75285,0
./crop_m3/I00129.png,./crop_m3/I00129.png,3B25229,0
./crop_m3/I00129.png,./crop_h3/I00129.png,3B25229,0
./crop_m3/I00130.png,./crop_m3/I00130.png,7B59066,0
./crop_m3/I00130.png,./crop_h3/I00130.png,7B59066,0
./crop_m3/I00131.png,./crop_m3/I00131.png,7B14095,0
./crop_m3/I00131.png,./crop_h3/I00131.png,7B14095,0
./crop_m3/I00132.png,./crop_m3/I00132.png,7B89545,0
./crop_m3/I00132.png,./crop_h3/I00132.png,7B89545,0
./crop_m3/I00133.png,./crop_m3/I00133.png,8B66512,0
./crop_m3/I00133.png,./crop_h3/I00133.png,8B66512,0
./crop_m3/I00134.png,./crop_m3/I00134.png,1BB7325,0
./crop_m3/I00134.png,./crop_h3/I00134.png,1BB7325,0
./crop_m3/I00135.png,./crop_m3/I00135.png,2B73768,0
./crop_m3/I00135.png,./crop_h3/I00135.png,2B73768,0
./crop_m3/I00136.png,./crop_m3/I00136.png,6B24616,0
./crop_m3/I00136.png,./crop_h3/I00136.png,6B24616,0
./crop_m3/I00137.png,./crop_m3/I00137.png,5B26675,0
./crop_m3/I00137.png,./crop_h3/I00137.png,5B26675,0
./crop_m3/I00138.png,./crop_m3/I00138.png,7B78280,0
./crop_m3/I00138.png,./crop_h3/I00138.png,7B78280,0
./crop_m3/I00139.png,./crop_m3/I00139.png,5H68504,0
./crop_m3/I00139.png,./crop_h3/I00139.png,5H68504,0
./crop_m3/I00140.png,./crop_m3/I00140.png,9B86906,0
./crop_m3/I00140.png,./crop_h3/I00140.png,9B86906,0
./crop_m4/I00000.png,./crop_m4/I00000.png,4M26776,0
./crop_m4/I00000.png,./crop_h4/I00000.png,4M26776,0
./crop_m4/I00001.png,./crop_m4/I00001.png,1B49951,0
./crop_m4/I00001.png,./crop_h4/I00001.png,1B49951,0
./crop_m4/I00002.png,./crop_m4/I00002.png,8B91698,0
./crop_m4/I00002.png,./crop_h4/I00002.png,8B91698,0
./crop_m4/I00003.png,./crop_m4/I00003.png,1BC5138,0
./crop_m4/I00003.png,./crop_h4/I00003.png,1BC5138,0
./crop_m4/I00004.png,./crop_m4/I00004.png,8T43418,0
./crop_m4/I00004.png,./crop_h4/I00004.png,8T43418,0
./crop_m4/I00005.png,./crop_m4/I00005.png,LL435JG,0
./crop_m4/I00005.png,./crop_h4/I00005.png,LL435JG,0
./crop_m4/I00006.png,./crop_m4/I00006.png,8T32290,0
./crop_m4/I00006.png,./crop_h4/I00006.png,8T32290,0
./crop_m4/I00007.png,./crop_m4/I00007.png,6B48927,0
./crop_m4/I00007.png,./crop_h4/I00007.png,6B48927,0
./crop_m4/I00008.png,./crop_m4/I00008.png,B13AEB,0
./crop_m4/I00008.png,./crop_h4/I00008.png,B13AEB,0
./crop_m4/I00009.png,./crop_m4/I00009.png,9B65431,0
./crop_m4/I00009.png,./crop_h4/I00009.png,9B65431,0
./crop_m4/I00010.png,./crop_m4/I00010.png,FMR4437,0
./crop_m4/I00010.png,./crop_h4/I00010.png,FMR4437,0
./crop_m4/I00011.png,./crop_m4/I00011.png,3M46918,0
./crop_m4/I00011.png,./crop_h4/I00011.png,3M46918,0
./crop_m4/I00012.png,./crop_m4/I00012.png,8B70688,0
./crop_m4/I00012.png,./crop_h4/I00012.png,8B70688,0
./crop_m4/I00013.png,./crop_m4/I00013.png,1BC5191,0
./crop_m4/I00013.png,./crop_h4/I00013.png,1BC5191,0
./crop_m4/I00014.png,./crop_m4/I00014.png,1BC0525,0
./crop_m4/I00014.png,./crop_h4/I00014.png,1BC0525,0
./crop_m4/I00015.png,./crop_m4/I00015.png,3B37902,0
./crop_m4/I00015.png,./crop_h4/I00015.png,3B37902,0
./crop_m4/I00016.png,./crop_m4/I00016.png,3B88729,0
./crop_m4/I00016.png,./crop_h4/I00016.png,3B88729,0
./crop_m4/I00017.png,./crop_m4/I00017.png,1BB8887,0
./crop_m4/I00017.png,./crop_h4/I00017.png,1BB8887,0
./crop_m4/I00018.png,./crop_m4/I00018.png,5B97425,0
./crop_m4/I00018.png,./crop_h4/I00018.png,5B97425,0
./crop_m4/I00019.png,./crop_m4/I00019.png,4B42029,0
./crop_m4/I00019.png,./crop_h4/I00019.png,4B42029,0
./crop_m4/I00020.png,./crop_m4/I00020.png,1B87819,0
./crop_m4/I00020.png,./crop_h4/I00020.png,1B87819,0
./crop_m4/I00021.png,./crop_m4/I00021.png,5B97425,0
./crop_m4/I00021.png,./crop_h4/I00021.png,5B97425,0
./crop_m4/I00022.png,./crop_m4/I00022.png,5B29670,0
./crop_m4/I00022.png,./crop_h4/I00022.png,5B29670,0
./crop_m4/I00023.png,./crop_m4/I00023.png,7B27150,0
./crop_m4/I00023.png,./crop_h4/I00023.png,7B27150,0
./crop_m4/I00024.png,./crop_m4/I00024.png,4AT7962,0
./crop_m4/I00024.png,./crop_h4/I00024.png,4AT7962,0
./crop_m4/I00025.png,./crop_m4/I00025.png,7B08199,0
./crop_m4/I00025.png,./crop_h4/I00025.png,7B08199,0
./crop_m4/I00026.png,./crop_m4/I00026.png,7B14156,0
./crop_m4/I00026.png,./crop_h4/I00026.png,7B14156,0
./crop_m4/I00027.png,./crop_m4/I00027.png,5M56740,0
./crop_m4/I00027.png,./crop_h4/I00027.png,5M56740,0
./crop_m4/I00028.png,./crop_m4/I00028.png,5M56740,0
./crop_m4/I00028.png,./crop_h4/I00028.png,5M56740,0
./crop_m4/I00029.png,./crop_m4/I00029.png,7B14156,0
./crop_m4/I00029.png,./crop_h4/I00029.png,7B14156,0
./crop_m4/I00030.png,./crop_m4/I00030.png,9T33663,0
./crop_m4/I00030.png,./crop_h4/I00030.png,9T33663,0
./crop_m4/I00031.png,./crop_m4/I00031.png,B8547,0
./crop_m4/I00031.png,./crop_h4/I00031.png,B8547,0
./crop_m4/I00032.png,./crop_m4/I00032.png,7B31505,0
./crop_m4/I00032.png,./crop_h4/I00032.png,7B31505,0
./crop_m4/I00033.png,./crop_m4/I00033.png,DT612BC,0
./crop_m4/I00033.png,./crop_h4/I00033.png,DT612BC,0
./crop_m4/I00034.png,./crop_m4/I00034.png,7B32443,0
./crop_m4/I00034.png,./crop_h4/I00034.png,7B32443,0
./crop_m4/I00035.png,./crop_m4/I00035.png,7B30332,0
./crop_m4/I00035.png,./crop_h4/I00035.png,7B30332,0
./crop_m4/I00036.png,./crop_m4/I00036.png,1BD4657,0
./crop_m4/I00036.png,./crop_h4/I00036.png,1BD4657,0
./crop_m4/I00037.png,./crop_m4/I00037.png,6B28800,0
./crop_m4/I00037.png,./crop_h4/I00037.png,6B28800,0
./crop_m4/I00038.png,./crop_m4/I00038.png,3T16754,0
./crop_m4/I00038.png,./crop_h4/I00038.png,3T16754,0
./crop_m4/I00039.png,./crop_m4/I00039.png,BMZ0815,0
./crop_m4/I00039.png,./crop_h4/I00039.png,BMZ0815,0
./crop_m4/I00040.png,./crop_m4/I00040.png,3B95265,0
./crop_m4/I00040.png,./crop_h4/I00040.png,3B95265,0
./crop_m4/I00041.png,./crop_m4/I00041.png,6B23451,0
./crop_m4/I00041.png,./crop_h4/I00041.png,6B23451,0
./crop_m4/I00042.png,./crop_m4/I00042.png,9B54817,0
./crop_m4/I00042.png,./crop_h4/I00042.png,9B54817,0
./crop_m4/I00043.png,./crop_m4/I00043.png,8B10162,0
./crop_m4/I00043.png,./crop_h4/I00043.png,8B10162,0
./crop_m4/I00044.png,./crop_m4/I00044.png,3B48296,0
./crop_m4/I00044.png,./crop_h4/I00044.png,3B48296,0
./crop_m4/I00045.png,./crop_m4/I00045.png,2Z96418,0
./crop_m4/I00045.png,./crop_h4/I00045.png,2Z96418,0
./crop_m4/I00046.png,./crop_m4/I00046.png,2E73609,0
./crop_m4/I00046.png,./crop_h4/I00046.png,2E73609,0
./crop_m4/I00047.png,./crop_m4/I00047.png,8B10732,0
./crop_m4/I00047.png,./crop_h4/I00047.png,8B10732,0
./crop_m4/I00048.png,./crop_m4/I00048.png,BZE7277,0
./crop_m4/I00048.png,./crop_h4/I00048.png,BZE7277,0
./crop_m4/I00049.png,./crop_m4/I00049.png,9B43101,0
./crop_m4/I00049.png,./crop_h4/I00049.png,9B43101,0
./crop_m4/I00050.png,./crop_m4/I00050.png,4B01832,0
./crop_m4/I00050.png,./crop_h4/I00050.png,4B01832,0
./crop_m4/I00051.png,./crop_m4/I00051.png,1B07846,0
./crop_m4/I00051.png,./crop_h4/I00051.png,1B07846,0
./crop_m4/I00052.png,./crop_m4/I00052.png,4B56396,0
./crop_m4/I00052.png,./crop_h4/I00052.png,4B56396,0
./crop_m4/I00053.png,./crop_m4/I00053.png,9B78701,0
./crop_m4/I00053.png,./crop_h4/I00053.png,9B78701,0
./crop_m4/I00054.png,./crop_m4/I00054.png,BZJ2909,0
./crop_m4/I00054.png,./crop_h4/I00054.png,BZJ2909,0
./crop_m4/I00055.png,./crop_m4/I00055.png,9B46988,0
./crop_m4/I00055.png,./crop_h4/I00055.png,9B46988,0
./crop_m4/I00056.png,./crop_m4/I00056.png,5H85564,0
./crop_m4/I00056.png,./crop_h4/I00056.png,5H85564,0
./crop_m4/I00057.png,./crop_m4/I00057.png,3AJ8930,0
./crop_m4/I00057.png,./crop_h4/I00057.png,3AJ8930,0
./crop_m4/I00058.png,./crop_m4/I00058.png,BZ04966,0
./crop_m4/I00058.png,./crop_h4/I00058.png,BZ04966,0
./crop_m4/I00059.png,./crop_m4/I00059.png,B8121,0
./crop_m4/I00059.png,./crop_h4/I00059.png,B8121,0
./crop_m4/I00060.png,./crop_m4/I00060.png,4B83172,0
./crop_m4/I00060.png,./crop_h4/I00060.png,4B83172,0
./crop_m4/I00061.png,./crop_m4/I00061.png,1BI1710,0
./crop_m4/I00061.png,./crop_h4/I00061.png,1BI1710,0
./crop_m4/I00062.png,./crop_m4/I00062.png,3B60832,0
./crop_m4/I00062.png,./crop_h4/I00062.png,3B60832,0
./crop_m4/I00063.png,./crop_m4/I00063.png,2B45270,0
./crop_m4/I00063.png,./crop_h4/I00063.png,2B45270,0
./crop_m4/I00064.png,./crop_m4/I00064.png,6B84949,0
./crop_m4/I00064.png,./crop_h4/I00064.png,6B84949,0
./crop_m4/I00065.png,./crop_m4/I00065.png,6B84949,0
./crop_m4/I00065.png,./crop_h4/I00065.png,6B84949,0
./crop_m4/I00066.png,./crop_m4/I00066.png,3B75763,0
./crop_m4/I00066.png,./crop_h4/I00066.png,3B75763,0
./crop_m4/I00067.png,./crop_m4/I00067.png,8T52099,0
./crop_m4/I00067.png,./crop_h4/I00067.png,8T52099,0
./crop_m4/I00068.png,./crop_m4/I00068.png,2AB5896,0
./crop_m4/I00068.png,./crop_h4/I00068.png,2AB5896,0
./crop_m4/I00069.png,./crop_m4/I00069.png,4B46694,0
./crop_m4/I00069.png,./crop_h4/I00069.png,4B46694,0
./crop_m4/I00070.png,./crop_m4/I00070.png,4B84489,0
./crop_m4/I00070.png,./crop_h4/I00070.png,4B84489,0
./crop_m4/I00071.png,./crop_m4/I00071.png,BZN1065,0
./crop_m4/I00071.png,./crop_h4/I00071.png,BZN1065,0
./crop_m4/I00072.png,./crop_m4/I00072.png,2AN1991,0
./crop_m4/I00072.png,./crop_h4/I00072.png,2AN1991,0
./crop_m4/I00073.png,./crop_m4/I00073.png,SI625BC,0
./crop_m4/I00073.png,./crop_h4/I00073.png,SI625BC,0
./crop_m4/I00074.png,./crop_m4/I00074.png,9B36205,0
./crop_m4/I00074.png,./crop_h4/I00074.png,9B36205,0
./crop_m4/I00075.png,./crop_m4/I00075.png,9B13198,0
./crop_m4/I00075.png,./crop_h4/I00075.png,9B13198,0
./crop_m4/I00076.png,./crop_m4/I00076.png,8B68508,0
./crop_m4/I00076.png,./crop_h4/I00076.png,8B68508,0
./crop_m4/I00077.png,./crop_m4/I00077.png,8B68508,0
./crop_m4/I00077.png,./crop_h4/I00077.png,8B68508,0
./crop_m4/I00078.png,./crop_m4/I00078.png,9B14541,0
./crop_m4/I00078.png,./crop_h4/I00078.png,9B14541,0
./crop_m4/I00079.png,./crop_m4/I00079.png,BZ05042,0
./crop_m4/I00079.png,./crop_h4/I00079.png,BZ05042,0
./crop_m4/I00080.png,./crop_m4/I00080.png,BZI0346,0
./crop_m4/I00080.png,./crop_h4/I00080.png,BZI0346,0
./crop_m4/I00081.png,./crop_m4/I00081.png,3B30411,0
./crop_m4/I00081.png,./crop_h4/I00081.png,3B30411,0
./crop_m4/I00082.png,./crop_m4/I00082.png,6B48288,0
./crop_m4/I00082.png,./crop_h4/I00082.png,6B48288,0
./crop_m4/I00083.png,./crop_m4/I00083.png,9B85289,0
./crop_m4/I00083.png,./crop_h4/I00083.png,9B85289,0
./crop_m4/I00084.png,./crop_m4/I00084.png,2B90178,0
./crop_m4/I00084.png,./crop_h4/I00084.png,2B90178,0
./crop_m4/I00085.png,./crop_m4/I00085.png,7B59839,0
./crop_m4/I00085.png,./crop_h4/I00085.png,7B59839,0
./crop_m4/I00086.png,./crop_m4/I00086.png,7B11123,0
./crop_m4/I00086.png,./crop_h4/I00086.png,7B11123,0
